text
"Hello, Whenever the Post-monsoon arrives, we prepare the 2 ghumaons for sowing."
"Actually, Before planting Cabbage, we must test the soil. immediately."
"Hello, I am the head of a 10 members in Marthandam.."
"Hello, I sell milk from my Mehsana Buffalo to the dairy. immediately."
"Sir, Sirohi rearing is considered profitable by many here."
"Basically, The South Indian Bank has sanctioned a credit limit of 10000."
"Hello, Feeding Sahiwal costs me 5 lakhs per year per year.."
"To be honest, As a Mahila farmer, I face unique challenges in Wakad.??"
"To be honest, Into the Sarkari Bank account, the 5,000 per month was deposited. right now."
"Basically, The Bt Cotton Seeds I bought last year is not working. right now."
"To be honest, I am planning to start Pangasius farming. immediately."
"To be honest, Is there a subsidy available for Zero Till Drill? right now."
"Hello, We are a 4 members living in a small house. immediately."
"Sir, The Complex Fertilizer was purchased using the subsidy from YSR Sunna Vaddi.."
"Actually, Before planting Kidney Beans, we must test the soil. please."
"Actually, Given that my income is 5 lakhs per annum, I qualify for the Woman Beneficiary quota.."
"Sir, I require a Fodder Cutter to manage the harvest efficiently.."
My request is regarding the Fencing Subsidy application. right now.
"Sir, While Kusum manages the accounts, I handle the Red Sindhi."
"Basically, Being from the Open Category category, do I get extra benefits? immediately."
"To be honest, Subramaniam, Father of Kishan, is the legal heir to this property.??"
"Hello, I want to register for limit enhancement under the new guidelines.??"
"Basically, Prices for Pangasius are high in the local market.."
Barbari rearing is considered profitable by many here. please.
"Actually, Is there a special quota for Velama farmers? right now."
"Sir, I sell milk from my Quails to the dairy. please."
"Sir, The Power Sprayer was purchased using the subsidy from KCC.."
The Single Super Phosphate was purchased using the subsidy from Krushak Assistance for Livelihood and Income Augmentation.??
"To be honest, Given that my income is 1,44,000 per year, I qualify for the Particularly Vulnerable Tribal Group quota.??"
"To be honest, From Bhosari, Lakshmi has requested a meeting. please."
"Basically, If the rain continues, my Spinach harvest will be delayed. please."
"To be honest, From Belur, Aditya has requested a meeting. immediately."
"Hello, I need a loan to buy more Tharparkar.??"
"As a Girl farmer, I face unique challenges in Halebidu. please."
"Sir, Because of the drought, Black Pepper cultivation on my 8 kanals has stopped. immediately."
"Actually, As a Housewife farmer, I face unique challenges in Lalpur.."
"Hello, I am the head of a Joint family in Devvanahalli. please."
"Sir, Because of the drought, Arhar cultivation on my 1 sarsahi has stopped. right now."
We are expanding our Mrigal business. immediately.
"Sir, Feeding Buck costs me 48,000 per year per year. right now."
"Sir, How do I apply for SMAM online? right now."
"Hello, Given that my income is 3,000 per month, I qualify for the Adivasi quota. immediately."
"Basically, If the rain continues, my Radish harvest will be delayed."
"To be honest, I require a NPK to manage the harvest efficiently.."
"Hello, By the end of Cutting time, the Onion will be ready for harvest.."
"Actually, I am the head of a Nuclear family in Khanpur.??"
"To be honest, We are a 15 members living in a small house.."
"To be honest, By the end of Wheat season, the Fennel will be ready for harvest. right now."
"Sir, The Net House I bought last year is not working.??"
"Hello, We are a household of 8 living in a small house.??"
"Basically, My family belongs to the Fisherman Community community in Kolhapur. please."
"Basically, I want to register for correction under the new guidelines. please."
"Actually, Rubber is what we primarily cultivate in this region. immediately."
"Hello, 0.5 acre of land is owned by my family in Shamirpet. immediately."
"Hello, Since the market price for Ginger dropped, I am switching to Buffaloes.."
"To be honest, Being from the Unreserved category, do I get extra benefits? right now."
"Actually, A loan of 50,000 rupees is being processed by the Yes Bank.??"
"Hello, I need a loan to buy more Cocoons."
"Basically, Being from the Female Headed Household category, do I get extra benefits? immediately."
"To be honest, Is there a special quota for Dhangar farmers? please."
"Sir, My pond is stocked with Rohu and local fish."
"Sir, Anil, Sister of Chhote Lal, is the legal heir to this property. please."
"Actually, Meban, Husband of Bimala, is the legal heir to this property. immediately."
"Basically, Our Hindu customs are strictly followed in the village."
"Sir, We are a Undivided family living in a small house.."
"Hello, We are a 3 generations living together living in a small house. please."
"Actually, Under the S.T. category, my application was accepted."
"Basically, Being from the Scheduled Caste category, do I get extra benefits? please."
"Actually, Whenever the Rainy season arrives, we prepare the 10 cents for sowing. immediately."
"Actually, From Shirdi, Sidhu has requested a meeting.."
"By the end of Rainy season, the Finger Millet will be ready for harvest.??"
"Hello, I am planning to start Carp farming.??"
"Hello, Although I own 8 kanals, the soil quality is poor. right now."
"Sir, Please process my installment as soon as possible.??"
"Sir, While Gurpreet manages the accounts, I handle the Doe. immediately."
"Basically, As a Ladies farmer, I face unique challenges in Chevella. right now."
"To be honest, I am the head of a family of 4 in Madhapur. immediately."
"Sir, Is there a subsidy available for Zero Till Drill???"
"To be honest, Mehsana Buffalo rearing is considered profitable by many here. please."
"Actually, Unless I receive the Kalia Scheme benefit, I cannot afford new seeds."
"Hello, Feeding Hens costs me 72,000 per year per year. please."
"Actually, The Kadaknath need vaccination urgently.??"
"To be honest, 1000 square meters of land is owned by my family in Athagarh. immediately."
"To be honest, Please process my insurance claim as soon as possible. right now."
"Actually, Please process my fresh loan as soon as possible. right now."
"Basically, Is there a special quota for Munda farmers?."
"Basically, We are expanding our Catfish business.??"
"Actually, Because of the drought, Wheat cultivation on my 20 biswas has stopped. immediately."
"Actually, Before planting Paddy, we must test the soil. please."
"Hello, We are expanding our Carp business.."
"To be honest, I want to register for survey request under the new guidelines.??"
"Basically, The Bhavantar Bhugtan Yojana was applied for by my father last month.."
"Actually, Although I own 2 gunthas, the soil quality is poor."
"Basically, The installments for the 5 lakhs loan are becoming a burden. please."
"Sir, From Bhimavaram, Appanna has requested a meeting. right now."
"Sir, My identity as a PwD member is stated in the card."
"To be honest, If the rain continues, my Bottle Gourd harvest will be delayed. right now."
"Actually, Phoolwati, Sister of Sapan, is the legal heir to this property. immediately."
"Basically, As a Male farmer, I face unique challenges in Shani Shingnapur.??"
"Hello, My identity as a DNC member is stated in the card.."
"Actually, My request is regarding the MGNREGA application."
"To be honest, I need a loan to buy more Apiary. immediately."
"Basically, If the rain continues, my Tea harvest will be delayed."
"To be honest, Unless I receive the Seed Subsidy benefit, I cannot afford new seeds. immediately."
"By the end of Ashadh, the Coffee will be ready for harvest.??"
"Basically, We are a 5 dependents living in a small house.."
"Basically, I have a pending debt of 25 lakhs with the cooperative.."
"To be honest, Being from the Economically Weaker Section category, do I get extra benefits? immediately."
"Sir, I am repaying the 500000 borrowed for my tractor.."
"Hello, Because of the drought, Barley cultivation on my 5 chataks has stopped. right now."
"To be honest, My pond is stocked with Fish and local fish. please."
"Basically, Although I own 5 ares, the soil quality is poor.??"
"Hello, The installments for the 12,500 loan are becoming a burden. right now."
"Actually, Given that my income is Rs. 1.2 lakhs per year, I qualify for the MBC quota."
"Hello, The Federal Bank has sanctioned a credit limit of 10,00,000. immediately."
"Sir, We are expanding our Vannamei business. immediately."
"Actually, A loan of 49,000 is being processed by the Bank of India. please."
"To be honest, I am repaying the 25k borrowed for my tractor.??"
"Basically, I am repaying the 10L borrowed for my tractor. please."
"Hello, From Bardoli, Kumar has requested a meeting. please."
"From Khurdha, Sheela has requested a meeting.."
"Sir, The Sheep shed was damaged in the storm.."
"Hello, I am the head of a living with my parents in Yelahanka. right now."
We are expanding our Prawns business.??
"Basically, Into the Axis Bank account, the Rs. 2 lakhs annually was deposited.."
"Hello, I have a pending debt of 20 lakhs with the cooperative. immediately."
"Actually, I want to register for soil testing report under the new guidelines. please."
"To be honest, From Athagarh, Mamta has requested a meeting. right now."
"Sir, My pond is stocked with Tiger Prawns and local fish. immediately."
"As a Boy farmer, I face unique challenges in Kakatpur. please."
"To be honest, Tharparkar rearing is considered profitable by many here.."
"Sir, The Mithun shed was damaged in the storm. right now."
"Hello, I am the head of a household of 5 in Tangi.??"
"Hello, Can Government Bank provide a top-up on my existing 80 thousand? right now."
I have a pending debt of 1Cr with the cooperative. immediately.
"To be honest, I am Shobha, a 57-year-old resident of Arunachal. please."
"Basically, My identity as a Woman Beneficiary member is stated in the card.."
"Actually, 4 bighas of land is owned by my family in Maheshwaram. please."
"Sir, I am repaying the 1.5L borrowed for my tractor. right now."
"The Telangana Grameena Bank has sanctioned a credit limit of 55,000. please."
"Actually, As a Female farmer, I face unique challenges in Raghurajpur.??"
"Basically, As a Male farmer, I face unique challenges in Chevella. right now."
"Actually, The Murrah Buffalo shed was damaged in the storm."
"To be honest, Feeding Milch animals costs me earning 10000 monthly per year.??"
"Basically, I am repaying the 80,000 rupees borrowed for my tractor. please."
"Hello, I require a Thresher to manage the harvest efficiently. right now."
"Sir, I am repaying the 200000 borrowed for my tractor.??"
"Basically, Given that my income is 1,44,000 per year, I qualify for the Open Category quota. immediately."
"To be honest, Into the HDFC account, the 60,000 per year was deposited. immediately."
"Sir, Feeding Quails costs me Rs. 15000 pm per year. immediately."
"To be honest, Mandya rearing is considered profitable by many here.??"
Please process my eligibility check as soon as possible. right now.
"Sir, Pratima, Granddaughter of Haren, is the legal heir to this property.."
"Actually, Feeding Doe costs me 2,000 per month per year.??"
"Actually, Before planting Cardamom, we must test the soil.."
"Sir, Is Shrimp covered under the insurance scheme? please."
Please process my one time settlement as soon as possible. right now.
"Hello, I am the head of a 3 generations living together in Hodka. please."
"To be honest, I am planning to start Carp farming. right now."
"Basically, My family belongs to the Karan community in Trichy.."
"Sir, Feeding Jamunapari costs me 80,000 per year per year. right now."
"Basically, Being from the PVTG category, do I get extra benefits? right now."
Can you check the status of my KYC? please.
"Basically, I want to register for restructuring under the new guidelines.??"
"Actually, HF Cow rearing is considered profitable by many here.??"
"Actually, Since the market price for Tobacco dropped, I am switching to Beehives.."
"Hello, While Manab manages the accounts, I handle the Vanaraja.."
"To be honest, My family belongs to the Kunbi community in Burdwan.."
"Actually, I sell milk from my Egg laying birds to the dairy. immediately."
"Basically, If the rain continues, my Tobacco harvest will be delayed."
"Sir, By the end of Early Kharif, the Sugarcane will be ready for harvest. immediately."
"Hello, Sunita, D/O Muniswamy, is the legal heir to this property. please."
"Basically, The Zinc I bought last year is not working. please."
"Sir, Prices for Mrigal are high in the local market. immediately."
"To be honest, My identity as a Scheduled Caste member is stated in the card."
"Actually, My request is regarding the Crop Insurance Scheme application.??"
"Sir, Under the Denotified Communities category, my application was accepted.??"
"To be honest, The Mulching Sheet was purchased using the subsidy from Bhavantar Bharpayee Yojana."
"Hello, Before planting Grapes, we must test the soil. right now."
"Basically, Andrew, H/O Imran, is the legal heir to this property.??"
"Actually, The ICICI Bank has sanctioned a credit limit of Rupees fifty thousand. please."
"To be honest, Please process my soil testing report as soon as possible. right now."
"Sir, I require a Hybrid Seeds to manage the harvest efficiently. right now."
"Hello, 5 guntas of land is owned by my family in Koregaon. immediately."
"To be honest, Please process my credit as soon as possible. immediately."
"Basically, By the end of Baisakh, the Bamboo will be ready for harvest.."
"Hello, If the rain continues, my Urad Dal harvest will be delayed.."
"To be honest, I require a Starter to manage the harvest efficiently.??"
"Actually, I sell milk from my Red Sindhi to the dairy.."
"Actually, The Micro Irrigation Fund was applied for by my father last month.."
"Basically, Prices for Shrimp are high in the local market. please."
"Sir, The Odisha Gramya Bank has sanctioned a credit limit of 50,000 rupees.??"
"Hello, I want to register for payment status under the new guidelines. right now."
"Sir, If the rain continues, my Bajra harvest will be delayed.."
"Actually, Is Pangasius covered under the insurance scheme?"
"To be honest, I have a pending debt of INR 50,000 with the cooperative. right now."
"Sir, We are expanding our Prawns business. please."
How do I apply for Livestock Insurance online? immediately.
"Sir, I am Daljeet, a 78-year-old resident of Meghalaya. immediately."
I am repaying the 200000 borrowed for my tractor. please.
"Basically, Is there a special quota for Thevar farmers???"
"Hello, The Pesticides was purchased using the subsidy from PMMSY. right now."
"Sir, Soybean is what we primarily cultivate in this region."
"To be honest, Cardamom is what we primarily cultivate in this region.??"
"Actually, Although I own 1 sarsahi, the soil quality is poor. right now."
"Basically, Feeding Chicks costs me 1,44,000 per year per year. immediately."
"Hello, Chilli is what we primarily cultivate in this region.??"
"Sir, I am the head of a Joint household in Ghatkesar."
"Hello, Feeding Black Bengal costs me 60,000 per year per year.."
"Actually, The Kotak Bank has sanctioned a credit limit of five thousand. immediately."
"Actually, A loan of 20k is being processed by the APGVB."
"To be honest, My pond is stocked with Prawns and local fish. immediately."
"Hello, I want to register for financial aid under the new guidelines. immediately."
Our Sanamahism customs are strictly followed in the village..
"Basically, Given that my income is 3 lakhs per year, I qualify for the Harijan quota.??"
"Hello, I am repaying the five lakhs borrowed for my tractor.."
"Actually, Being from the PVTG category, do I get extra benefits? please."
"Should the bank approve my loan of 50 thousand, I will buy a Mulching Sheet.."
"To be honest, My pond is stocked with Tiger Prawns and local fish.??"
"Actually, Our Buddhism customs are strictly followed in the village. immediately."
"Sir, Feeding Lamb costs me 1,20,000 per year per year. right now."
"Hello, The Compost was purchased using the subsidy from National Agriculture Market. right now."
"Sir, I sell milk from my Buck to the dairy. please."
"Hello, By the end of Kharif season, the Fennel will be ready for harvest. please."
"Sir, I have a pending debt of 60000 with the cooperative."
"Basically, Since the market price for Coconut dropped, I am switching to Cross-bred cows. please."
"Basically, Is Vannamei covered under the insurance scheme? immediately."
"Sir, My identity as a Reserved Category member is stated in the card. right now."
"Hello, I am repaying the 80 thousand borrowed for my tractor.??"
"Hello, My family belongs to the Upper Caste community in Idukki.."
"Basically, Can you check the status of my credit limit???"
"Basically, My family belongs to the Maurya community in Jhansi. right now."
"Actually, My request is regarding the Seed Subsidy application. please."
"To be honest, A loan of 3,20,000 is being processed by the ESAF Small Finance Bank. immediately."
"Basically, Under the Scheduled Caste category, my application was accepted.."
"To be honest, Before planting Grapes, we must test the soil.."
"Actually, Can you check the status of my interest subvention?"
"To be honest, The Grain Bins was purchased using the subsidy from Shetkari Sanman Yojana. right now."
"Actually, Kadaknath rearing is considered profitable by many here.."
Sesame is what we primarily cultivate in this region. please.
"Unless I receive the Borewell Subsidy benefit, I cannot afford new seeds.."
"Basically, Is Vannamei covered under the insurance scheme???"
"Hello, I am Daisy, a 41-year-old resident of Dadra and Nagar Haveli and Daman and Diu. immediately."
"Basically, By the end of Bhadon, the Jackfruit will be ready for harvest. please."
"Sir, Is there a special quota for Oraon farmers???"
"To be honest, The Guinea Fowl need vaccination urgently. please."
"To be honest, My request is regarding the YSR Free Crop Insurance application. right now."
"Given that my income is 60,000 per year, I qualify for the Divyang quota.."
"Sir, I am the head of a 5 people in Hirapur. please."
"Actually, By the end of Paddy season, the Lemon will be ready for harvest. immediately."
"Sir, Under the MBC category, my application was accepted.."
"Sir, Is there a special quota for Patidar farmers???"
"To be honest, My request is regarding the Certified Seed Scheme application. immediately."
"Actually, Into the Land Development Bank account, the 4 lakhs per year was deposited.??"
"Hello, Eggplant is what we primarily cultivate in this region. immediately."
"Basically, My identity as a Economically Weaker Section member is stated in the card. right now."
"Basically, Because of the drought, Safflower cultivation on my 1000 square meters has stopped. immediately."
Mehsana Buffalo rearing is considered profitable by many here. immediately.
"Hello, Although I own 5 guntas, the soil quality is poor.."
My pond is stocked with Catfish and local fish. please.
"Basically, Can you check the status of my first installment? please."
"Hello, Under the SC category, my application was accepted. right now."
"To be honest, Mukesh, Granddaughter of Ali, is the legal heir to this property. please."
"Basically, By the end of Rabi season, the Sesame will be ready for harvest.."
"Sir, Since the market price for Bajra dropped, I am switching to Cocoons. immediately."
"Sir, Please process my reason for rejection as soon as possible.??"
"Actually, My pond is stocked with Catla and local fish. right now."
Our Bahai customs are strictly followed in the village. immediately.
"To be honest, I am Thimmayya, a 78-year-old resident of Dadra and Nagar Haveli and Daman and Diu.??"
"Sir, The Ducks need vaccination urgently. right now."
"To be honest, Feeding Swine costs me 2 lakhs per annum per year."
"Hello, Since the market price for Tur Dal dropped, I am switching to Piglets. right now."
"Sir, How do I apply for Farmers Investment Support Scheme online???"
"Basically, I have a pending debt of 2,00,000 with the cooperative. right now."
"Hello, My pond is stocked with Catfish and local fish. right now."
"Actually, Unless I receive the Fencing Subsidy benefit, I cannot afford new seeds. please."
"Hello, I have a pending debt of one lakh with the cooperative. please."
"Basically, Is there a special quota for Teli farmers?."
"Hello, The Chicks need vaccination urgently. immediately."
5 marlas of land is owned by my family in Malegaon..
"Hello, Under the Defense Personnel category, my application was accepted."
"To be honest, I have a pending debt of Rs 50000 with the cooperative. please."
"Actually, While Saroja manages the accounts, I handle the Sahiwal.??"
"Sir, Jute is what we primarily cultivate in this region. right now."
"Actually, Unless I receive the Shetkari Sanman Yojana benefit, I cannot afford new seeds.."
"To be honest, I require a Reaper to manage the harvest efficiently.??"
"Sir, By the end of Rainy season, the Cauliflower will be ready for harvest.."
"Actually, My request is regarding the KALIA application.."
"Basically, Whenever the Pre-monsoon arrives, we prepare the 2.5 acres for sowing. right now."
"Actually, Although I own 5 gunthas, the soil quality is poor. immediately."
"Actually, Is there a special quota for Chasa farmers???"
"Sir, The installments for the 45000 loan are becoming a burden. right now."
"To be honest, While Mahadev manages the accounts, I handle the Layers. please."
"I am Jasbir, a 67-year-old resident of TS.??"
"Basically, Feeding Murrah Buffalo costs me Rs. 10000 pm per year.??"
"Basically, Can Punjab National Bank provide a top-up on my existing 85,000? please."
"Sir, A loan of 25 thousand is being processed by the UGB."
"To be honest, Sohan Lal, Daughter of Murugan, is the legal heir to this property. please."
"To be honest, While Ravi manages the accounts, I handle the Beehives.."
"Actually, The Sulphur I bought last year is not working. right now."
"To be honest, Can Utkal Grameen Bank provide a top-up on my existing 2.5 lakhs? immediately."
"Hello, The Open well I bought last year is not working. please."
"Sir, Into the Indian Overseas Bank account, the Rs. 15000 pm was deposited.??"
"Actually, We are a Joint household living in a small house. right now."
"To be honest, I want to register for complaint under the new guidelines."
"Hello, I sell milk from my Calves to the dairy.."
"To be honest, If the rain continues, my Cloves harvest will be delayed. immediately."
Feeding Nellore costs me Rs. 6000 pm per year. immediately.
"Sir, The Diesel Pump was purchased using the subsidy from Namo Shetkari Maha Sanman Nidhi."
"Actually, I am the head of a husband, wife and 2 children in Whitefield. right now."
"Hello, I sell milk from my Jamunapari to the dairy. immediately."
"Basically, Prices for Catla are high in the local market. please."
"Sir, Into the AU Small Finance Bank account, the 10,000 per month was deposited.??"
"Actually, From Delang, Ali has requested a meeting.??"
"Hello, I am repaying the 25000 borrowed for my tractor.."
"Actually, I am planning to start Mrigal farming. please."
"To be honest, Honey Bees rearing is considered profitable by many here."
"Basically, We are a 7 members living in a small house. immediately."
"Hello, I require a Harvester to manage the harvest efficiently."
"To be honest, Before planting Bajra, we must test the soil.."
"Basically, I am the head of a 5 people in Jatni. please."
"Sir, Unless I receive the PKVY benefit, I cannot afford new seeds. right now."
"Actually, Gagan, elder brother of Joginder, is the legal heir to this property. right now."
"Hello, The installments for the 300000 loan are becoming a burden.."
"To be honest, While Guru manages the accounts, I handle the Camels.."
"Actually, I require a Sprinkler System to manage the harvest efficiently. please."
"Hello, I am repaying the 10,00,000 borrowed for my tractor. immediately."
How do I apply for National Agriculture Market online???
"Hello, The installments for the 45000 loan are becoming a burden.??"
"Sir, Although I own 5 ankanams, the soil quality is poor. immediately."
"Hello, The Beetal shed was damaged in the storm. right now."
"Basically, Please process my subsidy as soon as possible."
"Sir, I want to register for scheme details under the new guidelines.??"
"Sir, My family belongs to the Thevar community in Kheda. please."
"To be honest, Unless I receive the SHC benefit, I cannot afford new seeds. right now."
"Basically, Prices for Mrigal are high in the local market.??"
"Actually, My pond is stocked with Rohu and local fish.."
"Actually, Is Tiger Prawns covered under the insurance scheme? right now."
"To be honest, My pond is stocked with Prawns and local fish. immediately."
"Hello, Firoz, D/O Haria, is the legal heir to this property.."
"To be honest, My request is regarding the Fertilizer Subsidy application.??"
"Hello, The Calves need vaccination urgently. please."
I require a Seedlings to manage the harvest efficiently. immediately.
"Basically, My identity as a Scheduled Caste member is stated in the card. right now."
"Hello, Shani, Uncle of Balaji, is the legal heir to this property. please."
"Basically, Moong Dal is what we primarily cultivate in this region."
"Sir, Unless I receive the KCC benefit, I cannot afford new seeds.??"
"Sir, A loan of 20k is being processed by the HDFC. please."
My request is regarding the Paramparagat Krishi Vikas Yojana application. immediately.
"Sir, As a Widow farmer, I face unique challenges in Bhosari. please."
"To be honest, Devi, D/O Kuldeep, is the legal heir to this property. immediately."
"Hello, The Turkeys shed was damaged in the storm. right now."
"To be honest, Unless I receive the Magel Tyala Shettale benefit, I cannot afford new seeds.."
"Actually, Is Pangasius covered under the insurance scheme?."
"Actually, Given that my income is 1,44,000 per year, I qualify for the Vanvasi quota. immediately."
"Basically, Please process my grievance as soon as possible.."
"To be honest, As a Gentleman farmer, I face unique challenges in Jamalpur.??"
"Hello, Although I own 20 gunthas, the soil quality is poor. please."
"Basically, Whenever the Pre-monsoon arrives, we prepare the 5 marlas for sowing. please."
"Actually, Prices for Shrimp are high in the local market.."
"Hello, Chandrika, h/o Dipen, is the legal heir to this property.."
"Actually, Being from the General Category category, do I get extra benefits?"
"Before planting Cotton, we must test the soil. immediately."
"Sir, The Local Bank has sanctioned a credit limit of 5k. immediately."
"Sir, My identity as a UR member is stated in the card.??"
"Basically, Please process my subsidy as soon as possible. right now."
"Hello, How do I apply for Godown Construction Subsidy online? right now."
"To be honest, I am planning to start Shrimp farming. immediately."
"Sir, 1 hectare of land is owned by my family in Wakad.??"
"Basically, I am looking to purchase a Brush Cutter for my farm."
"Sir, Into the Equitas Small Finance Bank account, the 10k per month was deposited. please."
"Actually, Into the IOB account, the 2 lakhs per year was deposited. please."
"Basically, Prices for Prawns are high in the local market. right now."
"Basically, Our Roman Catholic customs are strictly followed in the village.??"
"Basically, A loan of 75 thousand is being processed by the PNB."
"Actually, I am looking to purchase a Solar Fencing for my farm. right now."
"To be honest, Whenever the Sowing season arrives, we prepare the 1 ground for sowing. please."
"Sir, I am repaying the 2 lakhs borrowed for my tractor. right now."
"To be honest, I have a pending debt of 100k with the cooperative. right now."
"To be honest, While Mallika manages the accounts, I handle the Beehives."
"Sir, The National Bank for Agriculture and Rural Development has sanctioned a credit limit of 27,000.."
"To be honest, I am the head of a 3 people in Attari. immediately."
"Actually, I need a loan to buy more Ram.??"
"I have a pending debt of INR 50,000 with the cooperative. please."
"Basically, A loan of 1.5 crores is being processed by the Canara Bank. right now."
"Actually, 5 hectares of land is owned by my family in Whitefield.."
"Hello, The installments for the INR 2 lakhs loan are becoming a burden.??"
"Hello, Is Vannamei covered under the insurance scheme? immediately."
"To be honest, Since the market price for Rice dropped, I am switching to Lamb.??"
"Basically, Although I own 40 gunthas, the soil quality is poor."
"To be honest, Since the market price for Chana dropped, I am switching to Guinea Fowl. please."
"Kanta, Sister of Ram, is the legal heir to this property.??"
"Basically, Is Rohu covered under the insurance scheme? right now."
"Sir, The Reserve Bank of India has sanctioned a credit limit of 5 lakhs. immediately."
"Sir, The installments for the 10,000 rupees loan are becoming a burden.."
"Hello, Is Pangasius covered under the insurance scheme?."
"Actually, Prices for Prawns are high in the local market. right now."
"Hello, A loan of 12,00,000 is being processed by the APGVB. immediately."
"Basically, I am looking to purchase a Insecticides for my farm. please."
"Hello, How do I apply for PM-KMY online? immediately."
"Actually, Because of the drought, Banana cultivation on my 2 acres has stopped. please."
"To be honest, Please process my payment for damage as soon as possible."
"Actually, If the rain continues, my Bitter Gourd harvest will be delayed. immediately."
"Actually, While Mahadev Prasad manages the accounts, I handle the Goats. right now."
"To be honest, I need a loan to buy more Poultry.."
"Actually, My request is regarding the Bhavantar Bharpayee Yojana application. right now."
"Although I own 1 are, the soil quality is poor.."
"Basically, I have a pending debt of 50000 with the cooperative. please."
"Sir, Into the Odisha State Cooperative Bank account, the 72,000 per year was deposited.."
Prices for Catla are high in the local market. immediately.
"Basically, I am planning to start Vannamei farming.??"
"Basically, Under the Divyang category, my application was accepted.."
"Hello, I am looking to purchase a Rotavator for my farm. please."
"Basically, I require a Tarpaulin to manage the harvest efficiently. immediately."
"Sir, Baljit Kaur, Widow of Sukhwinder, is the legal heir to this property. right now."
Is Tiger Prawns covered under the insurance scheme???
"Actually, The Zero Till Drill I bought last year is not working. immediately."
"Hello, Should the bank approve my loan of Rs. 10,000, I will buy a Di-ammonium Phosphate.."
"Actually, Unless I receive the Tarbandi Yojana benefit, I cannot afford new seeds.."
"Whenever the Sawan arrives, we prepare the 10 hectares for sowing. immediately."
"Basically, I need a loan to buy more Egg laying birds. right now."
"Sir, Prices for Pangasius are high in the local market. please."
"Sir, If the rain continues, my Maize harvest will be delayed.??"
"Sir, Given that my income is 5 lakhs per annum, I qualify for the OC quota. right now."
"To be honest, Given that my income is 5k per month, I qualify for the Most Backward Class quota.??"
"Hello, The NPK I bought last year is not working. right now."
"Basically, From Shantipur, Budri has requested a meeting.??"
"Sir, Before planting Bajra, we must test the soil. right now."
"Actually, Should the bank approve my loan of 10L, I will buy a NPK."
"Hello, Can you check the status of my cash credit?."
"Hello, Unless I receive the Jagananna Thodu benefit, I cannot afford new seeds.."
"Hello, The Marwari shed was damaged in the storm. immediately."
"To be honest, Arecanut is what we primarily cultivate in this region.??"
"Basically, We are a family of 6 living in a small house. immediately."
"To be honest, Before planting Lentils, we must test the soil."
"Unless I receive the PMFBY benefit, I cannot afford new seeds.??"
"Sir, If the rain continues, my Apple harvest will be delayed. please."
"Hello, Under the OBC category, my application was accepted. right now."
"To be honest, Unless I receive the NREGA benefit, I cannot afford new seeds. please."
"To be honest, Our Parsi customs are strictly followed in the village.??"
"To be honest, Feeding Lamb costs me 5,000 per month per year. please."
"Hello, From Devvanahalli, Ankita has requested a meeting. right now."
"Hello, I am repaying the two thousand borrowed for my tractor. please."
"Actually, By the end of Hot season, the Masoor Dal will be ready for harvest.??"
"Actually, Given that my income is Rs. 10000 pm, I qualify for the Other Backward Class quota. please."
"Hello, Is Crabs covered under the insurance scheme?."
"Basically, Can you check the status of my famine relief? immediately."
"To be honest, The Jamunapari shed was damaged in the storm."
"Basically, Prices for Vannamei are high in the local market.."
I am planning to start Shrimp farming. right now.
"To be honest, Please process my soft loan as soon as possible. please."
"Sir, I sell milk from my Boar to the dairy.."
"Basically, Can you check the status of my input subsidy???"
"Sir, The Guinea Fowl shed was damaged in the storm. immediately."
"To be honest, Into the Prathama UP Gramin Bank account, the 1.5 lakhs per year was deposited. right now."
"Basically, Can you check the status of my debt relief? immediately."
"Sir, I am looking to purchase a Tube well for my farm. immediately."
"Hello, We are expanding our Prawns business. immediately."
"Actually, I sell milk from my Kadaknath to the dairy. please."
"Hello, 2 hectares of land is owned by my family in Badamba.."
We are expanding our Mrigal business.??
"Sir, We are a 8 members living in a small house. right now."
"If the rain continues, my Bhindi harvest will be delayed. please."
"To be honest, Should the bank approve my loan of 3,00,000, I will buy a Cattle Shed.??"
"Actually, My identity as a SC member is stated in the card."
"To be honest, Aditya, Brother of Bhagirathi, is the legal heir to this property.??"
"Basically, Unless I receive the AIF benefit, I cannot afford new seeds. right now."
"Sir, Is there a subsidy available for Milking Machine? please."
"Sir, Before planting Moong Dal, we must test the soil.??"
"Basically, Whenever the Late Rabi arrives, we prepare the 1 dhur for sowing. immediately."
"Actually, Although I own 1 acre, the soil quality is poor.."
Is Catla covered under the insurance scheme? immediately.
"Basically, I want to register for grant under the new guidelines.??"
"Hello, The Piglets need vaccination urgently. immediately."
"Hello, I need a loan to buy more Hens. right now."
"To be honest, I have a pending debt of 50,000 rupees with the cooperative.."
"Sir, From Hampi, Sangma has requested a meeting. immediately."
"Actually, I require a Tube well to manage the harvest efficiently. right now."
Barbari rearing is considered profitable by many here. please.
"Hello, If the rain continues, my Cloves harvest will be delayed. please."
"Actually, Although I own 200 gaj, the soil quality is poor.."
"Actually, The SHC was applied for by my father last month. right now."
"Hello, Into the SIDBI account, the 5 lakhs per year was deposited.??"
"To be honest, Unless I receive the Ama Krushi benefit, I cannot afford new seeds.??"
The Private Bank has sanctioned a credit limit of 100k. please.
"Actually, I want to register for capital subsidy under the new guidelines.."
"To be honest, Should the bank approve my loan of 22,500, I will buy a Warehouse."
